# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 2.0808323888151423,6.136060272307559,1.304961314331762,-81.70275916341227,-2.5100105403380653,-6.0,0.10787320318774489,6.510185490876719,-15.53404137361861,-1.1957056947500015
 2.0874584337033983,6.133671008522955,1.3215533249110036,-81.8056884188499,-2.549766809667601,-6.000000000000034,0.10751625692459046,6.502262691270162,-15.72795137553022,-1.2150754180374659
 2.0940666956948792,6.131281253764294,1.338364857359114,-81.90962284212867,-2.5894163816164872,-5.999999999999983,0.10718334686934065,6.494233154568362,-15.923149931702026,-1.2343601982654726
 2.1006571592010324,6.1288923954271715,1.3553938739933076,-82.01456378065654,-2.628959162653404,-5.999999999999983,0.10687405610000077,6.486098148728246,-16.119743755594996,-1.2535569068978984
 2.1072298088520913,6.126505820907189,1.3726383371308,-82.12051320882692,-2.668395060559759,-6.000000000000034,0.10658796709069512,6.477858958361541,-16.317834833283122,-1.2726624084984266
 2.1137846294973146,6.124122917599944,1.390096209088806,-82.22747368947746,-2.707723984431098,-6.000000000000034,0.10632466495179291,6.469516884531916,-16.517520950768088,-1.2916735608888237
 2.120321606205712,6.121745072901037,1.4077654521845409,-82.33544833921312,-2.746945844681484,-6.000000000000017,0.10608374018359747,6.4610732445495325,-16.71889614562155,-1.3105872153074076
 2.12684072426723,6.119373674206067,1.4256440287352188,-82.44444079704468,-2.7860605530505906,-5.999999999999983,0.10586479053510817,6.452529371763028,-16.922051124753988,-1.3294002165665473
 2.133341969194353,6.117010108910632,1.4437299010580558,-82.55445519607599,-2.825068022613327,-5.999999999999966,0.10566742264677191,6.4438866153489585,-17.127073641557786,-1.3481094032081367
 2.1398253267240968,6.114655764410331,1.4620210314702662,-82.66549613793246,-2.86396816779179,-6.0,0.10549125371237449,6.4351463400987505,-17.334048821172793,-1.3667116076557537
 2.1462907828203672,6.112312028100765,1.480515382289065,-82.77756866955637,-2.9027609043694147,-6.000000000000017,0.10533591174011858,6.426309926203189,-17.543059470920667,-1.3852036563696617
 2.15273832367666,6.109980287377531,1.4992109158316678,-82.8906782622395,-2.9414461495071693,-5.999999999999931,0.1052010370973979,6.4173787690344595,-17.754186350972173,-1.4035823699946823
 2.1591679357190787,6.107661929636229,1.5181055944152888,-83.00483079260506,-2.980023821761682,-6.0,0.1050862825861122,6.408354278925815,-17.96750842486164,-1.4218445635113803
 2.1655796056096634,6.105358342272457,1.5371973803571435,-83.12003252538157,-3.018493841105191,-5.999999999999983,0.10499131386991038,6.399237880948857,-18.183103082456434,-1.4399870463813598
 2.171973320250004,6.103070912681816,1.556484235974447,-83.2362900977667,-3.056856128947232,-6.0,0.10491580986299093,6.390031014688509,-18.401046346570205,-1.458006622693883
 2.178349066785127,6.1008010282599034,1.5759641235844137,-83.35361050525347,-3.0951106081579733,-5.999999999999965,0.10485946273892807,6.380735134015681,-18.621413062482475,-1.4759000913085092
 2.184706832607656,6.09855007640232,1.595635005504259,-83.47200108878934,-3.1332572030931476,-6.000000000000035,0.10482197810102033,6.371351706857692,-18.84427706188997,-1.493664245995925
